Energy Density,Pressure
0.42570564867736554,5.640634876231494e-07
0.4259759047667049,5.647782895939912e-07
0.4262463328097207,5.654939973881468e-07
0.4265169329163039,5.66210612153504e-07
0.4267877051964213,5.669281350394195e-07
0.4270586497601056,5.676465671966922e-07
0.42732976671746026,5.683659097775796e-07
0.4276010561786651,5.690861639358132e-07
0.42787251825396555,5.698073308265727e-07
0.42814415305368,5.705294116065063e-07
0.42841596068819615,5.712524074337232e-07
0.42868794126797816,5.719763194678142e-07
0.42896009490355613,5.727011488698258e-07
0.42923242170553144,5.734268968022757e-07
0.42950492178458194,5.741535644291685e-07
0.4297775952514518,5.748811529159701e-07
0.43005044221695804,5.756096634296283e-07
0.4303234627919878,5.763390971385646e-07
0.4305966570875043,5.770694552126952e-07
0.4308700252145378,5.778007388234051e-07
0.4311435672841898,5.785329491435634e-07
0.4314172834076385,5.7926608734754e-07
0.4316911736961288,5.800001546111784e-07
0.43196523826097893,5.807351521118172e-07
0.4322394772135774,5.814710810282823e-07
0.43251389066538953,5.822079425409072e-07
0.43278847872794735,5.829457378315077e-07
0.4330632415128548,5.836844680833966e-07
0.4333381791317929,5.844241344814005e-07
0.43361329169650986,5.851647382118337e-07
0.43388857931882724,5.859062804625181e-07
0.4341640421106372,5.866487624227765e-07
0.43443968018390905,5.873921852834525e-07
0.4347154936506794,5.881365502368852e-07
0.434991482623057,5.888818584769244e-07
0.435267647213228,5.896281111989468e-07
0.43554398753344586,5.903753095998304e-07
0.4358205036960378,5.911234548779737e-07
0.43609719581340217,5.918725482332897e-07
0.436374063998015,5.926225908672265e-07
0.43665110836241905,5.933735839827395e-07
0.43692832901923057,5.941255287843093e-07
0.43720572608114294,5.948784264779573e-07
0.4374832996609173,5.956322782712183e-07
0.4377610498713892,5.963870853731622e-07
0.4380389768254653,5.971428489943869e-07
0.43831708063613006,5.97899570347038e-07
0.43859536141643585,5.986572506447833e-07
0.4388738192795078,5.994158911028283e-07
0.4391524543385494,6.001754929379333e-07
0.4394312667068316,6.009360573683854e-07
0.4397102564977006,6.016975856140212e-07
0.43998942382457357,6.024600788962177e-07
0.4402687688009464,6.032235384379143e-07
0.44054829154038244,6.039879654635856e-07
0.4408279921565189,6.047533611992583e-07
0.4411078707630712,6.055197268725268e-07
0.44138792747382277,6.062870637125265e-07
0.4416681624026325,6.070553729499562e-07
0.4419485756634307,6.078246558170682e-07
0.4422291673702266,6.08594913547692e-07
0.4425099376370976,6.093661473772053e-07
0.44279088657819476,6.101383585425516e-07
0.44307201430774795,6.109115482822565e-07
0.44335332094005553,6.116857178364007e-07
0.4436348065894913,6.124608684466408e-07
0.4439164713705012,6.132370013562023e-07
0.4441983153976102,6.140141178099009e-07
0.4444803387854119,6.147922190541149e-07
0.44476254164857354,6.155713063368019e-07
0.4450449241018422,6.163513809075161e-07
0.44532748626003316,6.171324440173803e-07
0.4456102282380379,6.179144969191075e-07
0.44589315015081993,6.186975408669935e-07
0.44617625211342254,6.194815771169381e-07
0.44645953424095774,6.202666069264179e-07
0.4467429966486118,6.210526315545033e-07
0.44702663945165094,6.218396522618751e-07
0.44731046276540976,6.226276703107962e-07
0.4475944667052998,6.234166869651344e-07
0.44787865138680466,6.242067034903543e-07
0.4481630169254885,6.249977211535394e-07
0.4484475634369838,6.257897412233629e-07
0.44873229103699835,6.265827649701065e-07
0.4490171998413197,6.273767936656765e-07
0.4493022899658049,6.281718285835763e-07
0.4495875615263872,6.289678709989274e-07
0.44987301463907303,6.297649221884625e-07
0.4501586494199493,6.305629834305475e-07
0.4504444659851722,6.313620560051531e-07
0.4507304644509728,6.321621411938719e-07
0.4510166449336629,6.329632402799359e-07
0.45130300754962355,6.337653545481879e-07
0.451589552415313,6.345684852851043e-07
0.4518762796472625,6.353726337787859e-07
0.45216318936208444,6.361778013189822e-07
0.4524502816764607,6.36983989197061e-07
0.4527375567071482,6.377911987060267e-07
0.45302501457098526,6.385994311405382e-07
0.4533126553848798,6.394086877968788e-07
0.45360047926581704,6.402189699729802e-07
0.4538884863308557,6.410302789684134e-07
0.454176676697136,6.418426160844121e-07
0.4544650504818677,6.42655982623843e-07
0.4547536078023365,6.434703798912243e-07
0.4550423487759093,6.442858091927428e-07
0.4553312735200234,6.451022718362247e-07
0.4556203821521934,6.459197691311589e-07
0.45590967479000805,6.467383023886885e-07
0.45619915155113744,6.47557872921634e-07
0.45648881255332224,6.483784820444634e-07
0.45677865791437894,6.492001310733108e-07
0.45706868775220577,6.500228213259939e-07
0.4573589021847714,6.508465541219844e-07
0.4576493013301226,6.516713307824317e-07
0.4579398853063802,6.524971526301536e-07
0.4582306542317473,6.533240209896604e-07
0.4585216082244972,6.541519371871253e-07
0.4588127474029802,6.549809025504014e-07
0.45910407188562785,6.558109184090413e-07
0.4593955817909429,6.566419860942652e-07
0.4596872772375067,6.57474106938987e-07
0.45997915834397496,6.583072822778037e-07
0.4602712252290853,6.591415134470192e-07
0.46056347801164726,6.599768017846157e-07
0.46085591681054616,6.608131486302702e-07
0.46114854174475034,6.616505553253737e-07
0.4614413529332989,6.624890232130013e-07
0.46173435049531,6.633285536379348e-07
0.46202753454997647,6.641691479466553e-07
0.46232090521657376,6.65010807487366e-07
0.462614462614449,6.658535336099628e-07
0.4629082068630262,6.66697327666052e-07
0.46320213808181204,6.675421910089689e-07
0.4634962563903848,6.683881249937479e-07
0.4637905619084016,6.692351309771452e-07
0.4640850547555954,6.700832103176318e-07
0.4643797350517817,6.709323643754159e-07
0.464674602916848,6.717825945124135e-07
0.46496965847075866,6.72633902092266e-07
0.4652649018335619,6.734862884803595e-07
0.46556033312537726,6.743397550437942e-07
0.46585595246640416,6.75194303151408e-07
0.4661517599769171,6.760499341737674e-07
0.4664477557772746,6.769066494831935e-07
0.4667439399879066,6.777644504537284e-07
0.46704031272932134,6.786233384611569e-07
0.4673368741221101,6.794833148830227e-07
0.4676336242869368,6.803443810985991e-07
0.46793056334454475,6.81206538488913e-07
0.46822769141575354,6.82069788436735e-07
0.4685250086214665,6.829341323266059e-07
0.4688225150826591,6.837995715448032e-07
0.4691202109203852,6.846661074793617e-07
0.46941809625578257,6.855337415200919e-07
0.4697161712100611,6.864024750585488e-07
0.47001443590451125,6.87272309488056e-07
0.47031289046049984,6.881432462036979e-07
0.47061153499947755,6.890152866023427e-07
0.470910369642968,6.898884320826128e-07
0.47120939451257327,6.907626840449025e-07
0.4715086097299795,6.916380438913976e-07
0.4718080154169459,6.92514513026044e-07
0.47210761169531223,6.933920928545727e-07
0.4724073986869949,6.942707847844899e-07
0.4727073765139949,6.951505902251027e-07
0.4730075452983861,6.960315105874872e-07
0.47330790516232146,6.969135472845071e-07
0.4736084562280383,6.977967017308347e-07
0.4739091986178475,6.986809753429167e-07
0.47421013245414056,6.995663695390014e-07
0.47451125785938614,7.004528857391281e-07
0.4748125749561377,7.013405253651532e-07
0.4751140838670225,7.022292898407173e-07
0.4754157847147465,7.031191805912655e-07
0.4757176776221011,7.040101990440663e-07
0.4760197627119507,7.049023466281793e-07
0.4763220401072418,7.057956247744818e-07
0.4766245099309975,7.066900349156575e-07
0.47692717230632675,7.075855784862237e-07
0.47723002735641207,7.084822569224978e-07
0.4775330752045154,7.093800716626174e-07
0.47783631597398435,7.102790241465603e-07
0.47813974978824036,7.111791158161116e-07
0.4784433767707863,7.120803481148889e-07
0.47874719704520313,7.129827224883335e-07
0.4790512107351574,7.138862403837364e-07
0.4793554179643896,7.147909032502045e-07
0.4796598188567203,7.156967125386815e-07
0.4799644135360561,7.166036697019672e-07
0.4802692021263771,7.175117761946848e-07
0.48057418475174624,7.184210334733067e-07
0.4808793615363042,7.19331442996145e-07
0.4811847326042779,7.202430062233783e-07
0.48149029807996857,7.211557246170168e-07
0.48179605808775766,7.22069599640924e-07
0.4821020127521133,7.229846327608362e-07
0.48240816219757754,7.239008254443291e-07
0.4827145065487752,7.248181791608444e-07
0.48302104593040956,7.257366953816796e-07
0.4833277804672705,7.266563755800151e-07
0.48363471028422256,7.2757722123088e-07
0.4839418355062108,7.284992338111723e-07
0.48424915625826714,7.294224147996799e-07
0.4845566726654983,7.303467656770467e-07
0.4848643848530938,7.312722879257989e-07
0.4851722929463219,7.321989830303351e-07
0.48548039707053814,7.331268524769534e-07
0.48578869735117275,7.340558977538172e-07
0.4860971939137372,7.349861203509757e-07
0.4864058868838299,7.359175217603846e-07
0.4867147763871246,7.368501034758719e-07
0.48702386254937824,7.37783866993165e-07
0.48733314549642687,7.387188138098804e-07
0.4876426253541939,7.396549454255505e-07
0.4879523022486782,7.405922633415904e-07
0.4882621763059602,7.415307690613174e-07
0.4885722476522073,7.424704640899717e-07
0.4888825164136631,7.434113499346835e-07
0.48919298271665423,7.443534281044985e-07
0.48950364668758717,7.452967001103689e-07
0.4898145084529563,7.462411674651797e-07
0.4901255681393316,7.471868316837151e-07
0.4904368258733645,7.481336942826783e-07
0.4907482817817949,7.490817567807136e-07
0.49105993599143805,7.500310206983706e-07
0.4913717886291937,7.509814875581329e-07
0.49168383982204106,7.519331588844066e-07
0.49199608969704783,7.528860362035479e-07
0.49230853838135774,7.538401210438297e-07
0.49262118600219656,7.547954149354604e-07
0.49293403268687846,7.557519194106068e-07
0.49324707856279376,7.567096360033587e-07
0.49356032375741726,7.576685662497561e-07
0.49387376839830394,7.586287116877791e-07
0.4941874126130975,7.595900738573757e-07
0.49450125652951815,7.605526543004268e-07
0.4948153002753683,7.615164545607666e-07
0.49512954397853925,7.624814761842053e-07
0.495443987766999,7.634477207184925e-07
0.49575863176880014,7.644151897133459e-07
0.4960734761120762,7.653838847204408e-07
0.4963885209250493,7.663538072934372e-07
0.4967037663360186,7.673249589879455e-07
0.49701921247336617,7.682973413615473e-07
0.49733485946556316,7.692709559738172e-07
0.4976507074411578,7.702458043862868e-07
0.49796675652878303,7.712218881624731e-07
0.49828300685715343,7.721992088678679e-07
0.49859945855507265,7.731777680699662e-07
0.49891611175142153,7.741575673382301e-07
0.49923296657516425,7.751386082441106e-07
0.4995500231553543,7.761208923610691e-07
0.4998672816211228,7.771044212645424e-07
0.5001847421016863,7.780891965319692e-07
0.5005024047263427,7.790752197427816e-07
0.5008202696244798,7.800624924784319e-07
0.501138336925563,7.810510163223577e-07
0.5014566067591409,7.820407928600028e-07
0.5017750792548527,7.830318236788395e-07
0.5020937545424148,7.840241103683326e-07
0.5024126327516276,7.850176545199612e-07
0.5027317140123818,7.860124577272402e-07
0.5030509984546455,7.870085215856849e-07
0.5033704862084734,7.880058476928387e-07
0.5036901774040017,7.89004437648263e-07
0.5040100721714572,7.900042930535658e-07
0.5043301706411449,7.910054155123651e-07
0.5046504729434539,7.920078066303112e-07
0.5049709792088637,7.930114680151086e-07
0.5052916895679321,7.940164012764795e-07
0.5056126041513034,7.950226080261928e-07
0.5059337230897042,7.96030089878053e-07
0.5062550465139521,7.970388484479295e-07
0.5065765745549426,7.980488853537195e-07
0.5068983073436567,7.990602022153712e-07
0.5072202450111655,8.000728006549044e-07
0.5075423876886188,8.010866822963752e-07
0.5078647355072538,8.021018487659041e-07
0.5081872885983899,8.03118301691666e-07
0.5085100470934378,8.041360427039187e-07
0.5088330111238875,8.051550734349661e-07
0.5091561808213133,8.061753955191805e-07
0.5094795563173811,8.071970105930255e-07
0.5098031377438358,8.082199202950181e-07
0.5101269252325098,8.092441262657589e-07
0.5104509189153181,8.102696301479206e-07
0.5107751189242679,8.112964335862775e-07
0.5110995253914451,8.123245382276684e-07
0.5114241384490211,8.133539457210187e-07
0.5117489582292594,8.143846577173637e-07
0.5120739848645023,8.154166758698108e-07
0.5123992184871801,8.164500018335691e-07
0.5127246592298065,8.174846372659384e-07
0.5130503072249876,8.185205838263387e-07
0.5133761626054083,8.195578431762731e-07
0.5137022255038399,8.205964169793497e-07
0.5140284960531458,8.216363069013057e-07
0.5143549743862689,8.226775146099683e-07
0.5146816606362401,8.23720041775285e-07
0.5150085549361746,8.247638900693134e-07
0.5153356574192796,8.258090611662495e-07
0.5156629682188427,8.268555567423914e-07
0.5159904874682374,8.279033784761604e-07
0.5163182153009295,8.289525280481263e-07
0.5166461518504656,8.300030071409675e-07
0.5169742972504799,8.310548174395013e-07
0.517302651634692,8.321079606306743e-07
0.5176312151369133,8.331624384035901e-07
0.517959987891036,8.34218252449473e-07
0.5182889700310391,8.352754044616906e-07
0.5186181616909941,8.363338961357766e-07
0.5189475630050532,8.373937291693925e-07
0.5192771741074574,8.384549052623589e-07
0.5196069951325327,8.395174261166429e-07
0.5199370262146981,8.405812934363888e-07
0.5202672674884533,8.416465089278807e-07
0.520597719088385,8.427130742995643e-07
0.5209283811491736,8.437809912620712e-07
0.5212592538055797,8.448502615281797e-07
0.521590337192454,8.459208868128465e-07
0.5219216314447316,8.469928688331936e-07
0.5222531366974417,8.480662093085398e-07
0.5225848530856946,8.491409099603628e-07
0.5229167807446877,8.502169725123209e-07
0.5232489198097126,8.512943986902781e-07
0.5235812704161416,8.523731902222643e-07
0.5239138326994371,8.534533488385062e-07
0.5242466067951473,8.545348762714165e-07
0.5245795928389139,8.556177742556234e-07
0.5249127909664603,8.567020445279333e-07
0.5252462013135974,8.57787688827353e-07
0.5255798240162315,8.588747088951142e-07
0.5259136592103489,8.599631064746338e-07
0.5262477070320272,8.610528833115455e-07
0.5265819676174293,8.621440411536877e-07
0.526916441102813,8.632365817511356e-07
0.5272511276245178,8.643305068561599e-07
0.5275860273189713,8.654258182232523e-07
0.5279211403226959,8.665225176091496e-07
0.528256466772296,8.67620606772793e-07
0.5285920068044666,8.687200874753599e-07
0.5289277605559889,8.698209614802524e-07
0.5292637281637391,8.709232305531286e-07
0.5295999097646755,8.720268964618624e-07
0.5299363054958454,8.731319609765692e-07
0.5302729154943908,8.742384258696275e-07
0.5306097398975361,8.753462929156412e-07
0.5309467788425972,8.764555638914703e-07
0.531284032466976,8.775662405762186e-07
0.5316215009081703,8.786783247512668e-07
0.5319591843037601,8.797918182002309e-07
0.5322970827914149,8.809067227089874e-07
0.5326351965088995,8.820230400656976e-07
0.5329735255940613,8.83140772060767e-07
0.5333120701848394,8.842599204868776e-07
0.5336508304192598,8.853804871389753e-07
0.5339898064354446,8.865024738143026e-07
0.5343289983715985,8.87625882312358e-07
0.534668406366016,8.887507144349203e-07
0.5350080305570873,8.898769719860731e-07
0.5353478710832861,8.910046567721648e-07
0.5356879280831776,8.921337706018399e-07
0.5360282016954145,8.932643152860274e-07
0.5363686920587463,8.943962926379735e-07
0.5367093993120051,8.955297044732002e-07
0.5370503235941135,8.966645526095299e-07
0.5373914650440901,8.978008388671107e-07
0.5377328238010374,8.989385650683755e-07
0.5380744000041497,9.000777330380739e-07
0.5384161937927098,9.0121834460326e-07
0.5387582053060969,9.023604015933266e-07
0.5391004346837737,9.035039058399611e-07
0.5394428820652936,9.046488591771731e-07
0.5397855475903067,9.05795263441318e-07
0.5401284313985474,9.069431204710565e-07
0.5404715336298419,9.080924321073866e-07
0.5408148544241056,9.092432001936314e-07
0.5411583939213507,9.103954265754732e-07
0.5415021522616735,9.115491131009096e-07
0.541846129585261,9.127042616202811e-07
0.542190326032398,9.138608739862952e-07
0.542534741743453,9.150189520539845e-07
0.5428793768588875,9.161784976807399e-07
0.5432242315192525,9.173395127262988e-07
0.5435693058651961,9.185019990527776e-07
0.5439146000374511,9.196659585246301e-07
0.5442601141768412,9.208313930086726e-07
0.544605848424288,9.219983043741098e-07
0.5449518029207981,9.231666944924928e-07
0.5452979778074712,9.243365652377513e-07
0.5456443732254962,9.255079184861825e-07
0.5459909893161605,9.266807561164842e-07
0.546337826220836,9.278550800097121e-07
0.5466848840809863,9.290308920493054e-07
0.5470321630381731,9.302081941211131e-07
0.5473796632340434,9.313869881133511e-07
